unit_id,batch_id,coverage,direction,selected_k,strictly_selected,boundary_tie_size,boundary_slots_needed,boundary_exact_set,boundary_status,log10_possible_boundary_sets
E153::Frangieh,frangieh_context_holdout_3_IFNγ,0.90000000000000013,lowest_risk_accept,252,245,34,7,False,TIEBREAK_REQUIRED,6.7307512765896309
E153::Frangieh,frangieh_context_holdout_3_IFNγ,0.94999999999999996,lowest_risk_accept,266,245,34,21,False,TIEBREAK_REQUIRED,8.9675403759989276
E153::Frangieh,frangieh_context_holdout_3_IFNγ,1,lowest_risk_accept,279,245,34,34,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.20000000000000001,highest_risk_review,14,13,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.20000000000000001,lowest_risk_accept,14,13,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,lowest_risk_accept,18,16,2,2,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.30000000000000004,lowest_risk_accept,21,20,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.35000000000000003,lowest_risk_accept,25,24,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.40000000000000002,lowest_risk_accept,28,27,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.45000000000000001,lowest_risk_accept,32,31,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.5,lowest_risk_accept,35,34,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.55000000000000004,lowest_risk_accept,38,37,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.60000000000000009,lowest_risk_accept,42,41,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.65000000000000002,lowest_risk_accept,45,44,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.69999999999999996,lowest_risk_accept,49,48,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.75,lowest_risk_accept,52,51,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.80000000000000004,lowest_risk_accept,56,55,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.85000000000000009,lowest_risk_accept,59,58,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.90000000000000013,lowest_risk_accept,63,62,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.94999999999999996,lowest_risk_accept,66,65,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,1,lowest_risk_accept,69,68,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.20000000000000001,highest_risk_review,14,13,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.20000000000000001,lowest_risk_accept,14,12,2,2,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.25,lowest_risk_accept,18,17,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.30000000000000004,lowest_risk_accept,21,20,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.35000000000000003,lowest_risk_accept,25,24,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.40000000000000002,lowest_risk_accept,28,27,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.45000000000000001,lowest_risk_accept,32,31,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.5,lowest_risk_accept,35,34,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.55000000000000004,lowest_risk_accept,38,37,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.60000000000000009,lowest_risk_accept,42,41,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.65000000000000002,lowest_risk_accept,45,44,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.69999999999999996,lowest_risk_accept,49,48,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.75,lowest_risk_accept,52,51,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.80000000000000004,lowest_risk_accept,56,55,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.85000000000000009,lowest_risk_accept,59,58,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.90000000000000013,lowest_risk_accept,63,62,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,0.94999999999999996,lowest_risk_accept,66,65,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,1,lowest_risk_accept,69,68,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.20000000000000001,highest_risk_review,14,13,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.20000000000000001,lowest_risk_accept,14,13,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.25,lowest_risk_accept,18,17,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.30000000000000004,lowest_risk_accept,21,20,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.35000000000000003,lowest_risk_accept,25,24,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.40000000000000002,lowest_risk_accept,28,27,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.45000000000000001,lowest_risk_accept,32,31,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.5,lowest_risk_accept,35,34,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.55000000000000004,lowest_risk_accept,38,37,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.60000000000000009,lowest_risk_accept,42,41,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.65000000000000002,lowest_risk_accept,45,44,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.69999999999999996,lowest_risk_accept,49,48,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.75,lowest_risk_accept,52,51,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.80000000000000004,lowest_risk_accept,56,55,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.85000000000000009,lowest_risk_accept,59,58,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.90000000000000013,lowest_risk_accept,63,62,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),0.94999999999999996,lowest_risk_accept,66,65,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),1,lowest_risk_accept,69,68,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.20000000000000001,highest_risk_review,14,13,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.20000000000000001,lowest_risk_accept,14,13,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.25,lowest_risk_accept,18,17,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.30000000000000004,lowest_risk_accept,21,20,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.35000000000000003,lowest_risk_accept,25,24,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.40000000000000002,lowest_risk_accept,28,27,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.45000000000000001,lowest_risk_accept,32,31,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.5,lowest_risk_accept,35,34,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.55000000000000004,lowest_risk_accept,38,37,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.60000000000000009,lowest_risk_accept,42,41,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.65000000000000002,lowest_risk_accept,45,44,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.69999999999999996,lowest_risk_accept,49,48,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.75,lowest_risk_accept,52,51,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.80000000000000004,lowest_risk_accept,56,55,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.85000000000000009,lowest_risk_accept,59,58,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.90000000000000013,lowest_risk_accept,63,62,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,0.94999999999999996,lowest_risk_accept,66,65,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,1,lowest_risk_accept,69,68,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.20000000000000001,highest_risk_review,14,13,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.20000000000000001,lowest_risk_accept,14,13,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.25,lowest_risk_accept,18,17,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.30000000000000004,lowest_risk_accept,21,20,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.35000000000000003,lowest_risk_accept,25,24,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.40000000000000002,lowest_risk_accept,28,27,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.45000000000000001,lowest_risk_accept,32,31,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.5,lowest_risk_accept,35,34,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.55000000000000004,lowest_risk_accept,38,37,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.60000000000000009,lowest_risk_accept,42,41,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.65000000000000002,lowest_risk_accept,45,44,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.69999999999999996,lowest_risk_accept,49,48,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.75,lowest_risk_accept,52,51,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.80000000000000004,lowest_risk_accept,56,55,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.85000000000000009,lowest_risk_accept,59,58,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.90000000000000013,lowest_risk_accept,63,62,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,0.94999999999999996,lowest_risk_accept,66,65,1,1,True,EXACT_SET,0
E153::Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,1,lowest_risk_accept,69,68,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.20000000000000001,highest_risk_review,14,13,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.20000000000000001,lowest_risk_accept,14,13,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.25,lowest_risk_accept,17,16,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.30000000000000004,lowest_risk_accept,21,20,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.35000000000000003,lowest_risk_accept,24,23,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.40000000000000002,lowest_risk_accept,28,27,3,1,False,TIEBREAK_REQUIRED,0.47712125471966271
E153::Liang,Liang_context_holdout_1_DM2_1,0.45000000000000001,lowest_risk_accept,31,30,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.5,lowest_risk_accept,34,33,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.55000000000000004,lowest_risk_accept,38,37,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.60000000000000009,lowest_risk_accept,41,40,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.65000000000000002,lowest_risk_accept,45,44,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.69999999999999996,lowest_risk_accept,48,47,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.75,lowest_risk_accept,51,49,2,2,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.80000000000000004,lowest_risk_accept,55,54,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.85000000000000009,lowest_risk_accept,58,57,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.90000000000000013,lowest_risk_accept,62,60,2,2,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,0.94999999999999996,lowest_risk_accept,65,64,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_1_DM2_1,1,lowest_risk_accept,68,67,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.20000000000000001,highest_risk_review,14,13,2,1,False,TIEBREAK_REQUIRED,0.30102999566398103
E153::Liang,Liang_context_holdout_2_DM2_2,0.20000000000000001,lowest_risk_accept,14,13,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.25,lowest_risk_accept,17,16,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.30000000000000004,lowest_risk_accept,21,20,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.35000000000000003,lowest_risk_accept,24,23,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.40000000000000002,lowest_risk_accept,28,27,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.45000000000000001,lowest_risk_accept,31,30,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.5,lowest_risk_accept,34,33,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.55000000000000004,lowest_risk_accept,38,37,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.60000000000000009,lowest_risk_accept,41,40,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.65000000000000002,lowest_risk_accept,45,44,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.69999999999999996,lowest_risk_accept,48,47,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.75,lowest_risk_accept,51,50,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.80000000000000004,lowest_risk_accept,55,53,2,2,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.85000000000000009,lowest_risk_accept,58,57,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.90000000000000013,lowest_risk_accept,62,61,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_2_DM2_2,0.94999999999999996,lowest_risk_accept,65,63,3,2,False,TIEBREAK_REQUIRED,0.47712125471966271
E153::Liang,Liang_context_holdout_2_DM2_2,1,lowest_risk_accept,68,67,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.20000000000000001,highest_risk_review,14,13,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.20000000000000001,lowest_risk_accept,14,13,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.25,lowest_risk_accept,17,16,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.30000000000000004,lowest_risk_accept,21,20,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.35000000000000003,lowest_risk_accept,24,23,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.40000000000000002,lowest_risk_accept,28,27,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.45000000000000001,lowest_risk_accept,31,30,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.5,lowest_risk_accept,34,33,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.55000000000000004,lowest_risk_accept,38,37,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.60000000000000009,lowest_risk_accept,41,40,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.65000000000000002,lowest_risk_accept,45,44,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.69999999999999996,lowest_risk_accept,48,47,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.75,lowest_risk_accept,51,50,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.80000000000000004,lowest_risk_accept,55,54,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.85000000000000009,lowest_risk_accept,58,57,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.90000000000000013,lowest_risk_accept,62,61,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,0.94999999999999996,lowest_risk_accept,65,64,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_3_DM2_3,1,lowest_risk_accept,68,67,1,1,True,EXACT_SET,0
E153::Liang,Liang_context_holdout_4_DM2_4,0.20000000000000001,highest_risk_review,14,5,40,9,False,TIEBREAK_REQUIRED,8.4368602665190764
E153::Liang,Liang_context_holdout_4_DM2_4,0.20000000000000001,lowest_risk_accept,14,6,11,8,False,TIEBREAK_REQUIRED,2.2174839442139067
E153::Liang,Liang_context_holdout_4_DM2_4,0.25,lowest_risk_accept,17,6,11,11,True,EXACT_SET,0
